"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","C"
362.85851,90.51801,11032.60574,26.54387,0.129,8.16729,37.90555,55.28672,229.10866,9.44069,292.86576,14889.18505,NA,29.67094,112.2721,51769.15968,18.43073,2832.01237,12.48257,49.68705,-48.67983,16.29039,3235.15911,225.16329,29.83715,-87.36077,10967.15252,123.34244,13.7909,-2.57308,672.71601,53.68781,103.44152,25085.95795,3.52705,18.81647,-41.86541,-161.62967,97.8252,6.74446,13654.50447,-1787.43711,3.40586,323.95069,-0.04502,14.00773,-19.52767,392.31018,212.89241,16.20881,"0"
357.72774,76.11114,9170.1,16.71649,0.26386,9.86631,95.66022,58.48523,247.67688,16.57967,296.54406,6859.2003,34.71093,36.10004,153.51327,70615.98,30.21213,2657.2728,21.10896,3.57417,-35.14901,15.9637,5714.373,280.76928,31.69432,-173.11548,11384.586,81.01014,17.07895,-73.05237,396.08898,51.1143,45.90108,28028.145,6.65998,19.31586,99.6774,-242.2866,74.62764,5.64954,10584.738,-4074.0912,32.08431,670.68276,0.26386,8.39764,-40.67039,96.69384,22.48427,13.87211,"0"
380.17758,150.37722,9776.472,24.36149,0,10.07469,72.89781,57.51316,238.20387,8.46126,279.06291,6554.3307,15.21291,6.78437,118.86078,40650.522,14.4662,3163.4361,20.29414,40.40647,15.57799,21.35295,2114.8224,210.57558,24.2811,-1.56151,9791.859,109.31532,14.12465,-90.46452,592.41675,53.07784,73.24971,29940.273,5.70391,23.15826,-21.46217,-198.04242,55.29453,4.73948,8475.615,-4079.1351,89.10936,238.37016,0,13.50668,17.60859,167.07453,47.39527,13.41995,"0"
271.77168,71.12106,1325.421,16.83393,0.38263,23.32724,115.26381,60.65549,234.91671,17.56236,296.6172,10931.877,54.3168,13.597,172.59798,74044.59,38.84079,685.67163,20.02401,77.04471,25.388,18.74861,5035.8063,280.4367,32.79908,-4.61476,4351.5747,89.56683,12.04361,-35.69881,365.21079,75.42321,67.09284,28582.836,10.33765,19.75739,65.20293,-205.23567,92.28336,4.83428,8359.833,-1487.5986,35.0324,487.80654,0,9.77558,-3.44767,64.1927,89.11764,16.72795,"0"
386.90922,130.35066,9617.634,23.22091,0,11.44082,65.29574,55.50574,243.99021,10.54989,309.14967,20239.839,61.86644,6.36027,119.23614,45667.374,17.75667,3679.4733,17.21502,8.9384,41.20956,19.87421,2226.8508,280.13517,30.49434,34.89848,9482.808,113.80929,17.08744,-39.59034,629.85201,51.38989,99.42486,15404.595,2.91736,16.14614,-38.75854,-153.87138,120.22284,4.49984,11526.588,-3152.8239,-7.11286,234.20808,0,11.02882,18.57266,316.60512,69.03657,17.90585,"0"
408.15156,140.81865,9117.522,14.8586,0,0.10298,28.56717,57.16243,236.3526,6.86475,294.54858,5397.2076,32.20568,36.56545,159.34515,38561.616,13.27767,1217.7396,15.4531,79.34448,-112.73082,18.68748,4809.5622,120.29184,33.85009,-132.87882,13286.364,100.76829,7.50672,4.85559,605.8407,64.74532,159.87162,31626.771,1.49122,19.05663,57.8022,-112.19124,78.62688,11.75187,8897.481,679.62516,128.46627,470.60277,0,19.40239,-30.00817,226.54908,140.13693,15.50492,"0"
340.75788,72.54729,14172.048,22.23256,0.51569,7.84992,29.44906,55.52126,242.62815,7.49871,298.6803,18691.686,12.05327,23.17531,143.53449,74207.43,28.14648,1505.7939,19.28702,50.91317,-22.55113,21.04038,4491.1065,221.31612,33.42788,-37.49895,12941.985,113.60505,12.42304,-15.38555,667.20309,58.40588,97.41075,22445.769,2.88777,19.06615,-0.24553,-167.9391,94.45755,4.66782,10039.017,-119.67705,18.62248,368.5566,0,11.588,5.33922,160.66857,31.18407,15.25735,"0"
315.77919,100.86696,8074.173,19.85661,0,10.73619,51.66306,58.27105,241.3413,13.69636,306.37311,15802.104,60.62644,7.10534,140.09208,51133.761,25.46859,1454.8581,19.32607,43.78588,75.72267,23.85558,3339.0135,354.93255,30.35379,33.98464,8887.2,111.54126,12.23839,-17.86265,509.36973,77.61741,44.69054,19500.849,5.66816,20.91425,-24.68861,-238.19283,117.99621,4.17015,9156.576,-1516.0404,-12.37094,213.22242,0,8.87395,29.10448,101.31753,-5.76808,14.01569,"0"
364.18407,127.06833,8489.898,20.32995,0.26437,10.23629,61.11558,57.08867,229.03998,12.72829,302.66091,17380.617,40.72504,20.0307,108.71571,42942.633,18.40133,2436.2589,14.14369,33.62936,-50.48192,15.86207,3328.7256,318.5454,31.40963,-76.45338,11221.332,117.29862,13.7537,-16.43442,578.59605,55.81569,62.70534,19100.166,3.28154,21.01485,1.12359,-193.58364,106.03437,4.75266,11938.242,-1363.7919,-8.3588,430.629,0,9.91737,-19.39976,195.15822,-7.14647,15.14309,"0"
334.86394,105.12234,9177.66205,23.3787,0.7134,10.1413,55.8484,53.59801,240.81286,15.10922,300.41255,22070.8971,6.11264,13.39175,126.61747,50662.12729,20.19033,1390.88986,19.60736,-11.83215,-5.09813,21.93405,2380.02374,258.57349,30.99223,-20.1866,10003.46531,91.78498,13.82864,-37.73657,511.00437,68.16117,92.79055,17180.52641,3.33058,18.87749,30.86506,-186.13926,118.994,2.2747,9809.76577,-2439.18507,2.09002,345.16422,0.01048,11.42437,2.94148,175.90172,102.26552,15.94804,"0"
296.75727,81.19368,4502.3121,18.50428,0.11424,9.16624,98.12421,50.45632,238.26045,17.06184,299.45793,21983.4,25.94869,7.01827,115.13064,46743.015,23.19194,334.64793,20.4487,105.4113,92.75532,20.33444,2681.3676,419.68077,32.49217,61.28621,7125.078,108.83991,8.37005,18.90993,461.03316,96.21429,30.47516,15113.553,2.15123,27.39797,-8.18699,-261.51138,95.0889,4.97869,10898.757,-1035.6417,30.25133,291.85137,0,6.46075,22.3847,266.99481,144.06717,20.30187,"0"
274.53996,72.42378,16353.552,19.47822,0.2363,0,36.79411,61.18968,216.74763,7.44627,282.22518,-65.65191,51.33269,16.359,185.68314,63875.094,26.1815,769.1085,13.8236,70.18611,90.43347,24.69351,6071.862,187.6731,33.91302,7.84309,8888.097,119.09745,11.01123,1.41264,602.54181,73.66371,47.76863,30832.719,4.01425,17.16824,-6.69411,-244.50426,88.13922,8.66861,9899.292,-1290.2034,84.04338,188.16714,0,18.12547,38.61709,182.72511,35.90477,17.70161,"0"
337.54524,158.20389,7698.606,19.44151,0.33577,13.51524,64.30869,59.1479,242.10375,10.40168,294.75696,18199.233,27.68577,14.84701,108.45282,32969.649,15.8148,1274.0712,17.29195,105.45201,-4.60585,17.45983,1646.7816,215.7147,27.07491,-33.35812,9503.301,111.48468,10.03039,-24.46071,474.82005,60.7674,129.56544,16225.281,4.8122,23.07491,-19.26135,-135.86238,95.00886,3.6784,11314.965,-2013.489,0.23103,304.88685,0,11.71199,-25.87472,120.24561,204.61329,13.57561,"0"
354.05251,79.15136,5344.13462,19.80499,2.19885,NA,103.85296,57.75942,230.01669,8.76949,284.42776,7228.92996,62.59362,21.45732,179.81934,62772.12332,29.06151,719.92009,17.18071,57.84559,31.16941,21.61003,4593.59159,231.34582,33.09273,25.3808,13702.59457,104.80288,13.98319,5.93564,478.83342,74.64649,31.36912,28824.90618,3.50916,12.51391,16.06188,-233.8355,124.89897,5.21227,11494.93681,1522.259,-2.97809,173.39249,0.14478,14.94473,5.72416,173.53672,85.84751,21.15365,"1"
391.34109,180.37083,1316.1819,17.21723,0.51493,6.90138,52.29055,56.3118,252.61383,6.75511,283.66452,8664.468,39.06283,3.153,154.46892,33674.277,15.13315,4319.5311,20.85449,15.14605,82.04238,23.94404,896.0202,325.62204,34.43162,89.25495,7696.122,111.58818,17.79538,-64.03442,491.52564,34.87067,45.73672,28401.504,8.95558,19.316,8.94309,-155.44389,95.7099,2.83797,7936.242,-2847.2643,73.87416,347.33013,0,7.67439,43.05938,246.19407,281.55933,10.46537,"1"
294.21255,154.59036,1831.4877,18.36276,0.4814,15.01454,52.67508,57.01111,220.48053,10.04619,298.47882,14775.66,-9.88066,6.73171,116.86461,34358.205,17.2509,278.87247,16.84883,74.3061,39.11396,20.86049,2300.46,352.49892,33.34052,11.4057,302.50428,109.65204,11.04973,1.21054,494.57751,99.56769,40.27337,24325.536,4.19912,26.25657,32.40523,-232.85085,80.94735,4.88421,8878.437,-411.48978,68.5918,373.56876,0,6.57653,40.23632,132.77946,6.37941,16.40544,"1"
417.83571,175.75818,9046.038,13.07674,0,7.36596,83.25057,58.66484,236.94324,9.67387,277.92648,5036.0823,-6.17517,18.21835,127.03521,32012.826,15.09651,1702.7475,14.50449,81.765,0.56506,21.13511,3639.8397,140.12037,33.20528,-64.01441,9938.691,104.97246,5.45761,-66.58541,430.52619,73.93902,144.15273,34291.896,4.58576,18.62848,-15.72186,-108.83991,90.92889,7.64713,7967.292,234.85323,96.47649,332.19153,0,14.829,-8.47513,135.64641,245.2122,12.00131,"0"
282.54879,55.63449,7812.732,17.52386,0.08425,11.41936,61.55249,54.18605,230.91609,11.15406,296.079,16573.938,51.19248,16.18105,132.12948,73463.61,38.04011,287.58924,18.28203,83.53416,21.16409,21.06225,7008.606,261.70113,33.881,20.40033,1290.6588,107.49786,10.19061,0.47877,502.66776,106.25655,50.37476,18008.241,3.86759,19.63602,-6.21183,-238.41225,93.84,7.53804,10843.833,-760.8492,31.45193,325.99809,0,10.37463,20.40013,234.62484,64.11984,22.83189,"1"
409.74615,174.82461,6041.1225,28.28503,0,7.06829,68.83171,54.238,231.66957,12.1992,287.77485,4644.5694,38.41078,2.32415,114.99609,26449.08,9.22468,1243.3455,18.81816,18.16715,5.95222,25.32321,2092.977,189.77898,32.22611,47.01287,8017.317,113.83206,15.01916,-56.66798,645.17208,38.54388,91.20903,31228.158,2.48692,14.66995,-27.5183,-130.62735,99.7809,5.553,8771.625,-2557.5126,24.84,260.18865,0,13.03514,56.67701,315.44454,278.00652,18.33144,"0"
381.06768,82.78896,5516.0463,18.17909,1.18761,7.28261,60.1847,59.46047,226.91133,12.62935,305.5182,3238.2597,48.15131,33.39214,163.55484,72781.89,25.60183,1910.3133,15.32014,5.90898,-42.20627,24.34596,6191.5287,235.49907,26.72743,-26.8973,11705.298,127.68381,16.18616,-29.13401,618.26139,54.52946,58.35696,29773.638,3.13099,14.24436,-38.88392,-225.83079,108.40245,6.83279,11827.014,-2799.7716,-11.99544,345.50508,0.35628,13.99617,6.73019,196.40643,128.2986,14.48765,"0"
300.47223,36.59525,2148.2184,17.17175,0.5689,19.47684,75.79443,62.21723,216.85389,13.64792,280.63887,453.54942,52.00137,6.44989,234.44061,104325.93,51.64478,1025.7126,16.17312,44.45566,58.97851,26.41341,8721.393,320.4567,31.94203,22.89096,9809.385,126.03195,9.19253,49.16381,518.20242,105.43062,62.78669,33095.022,7.2321,22.3522,-17.77516,-205.67796,78.45162,4.75729,10121.886,482.11887,62.5189,104.76201,0,11.3761,21.77978,138.94461,113.46153,16.62093,"0"
370.20639,145.51824,9722.376,18.49773,0,9.01623,40.9733,55.31758,234.98847,13.53911,292.45581,18971.205,52.06968,34.08724,114.04734,41627.286,16.38957,1242.4554,15.63064,46.8846,-30.59646,18.30611,2088.0366,190.71945,33.01967,-160.36359,10580.322,104.65299,10.34096,-25.39938,546.04875,58.35578,67.96472,22017.555,2.7873,24.2486,-14.24167,-214.41819,105.18981,5.12198,10291.35,-1274.4576,32.30601,734.8845,0,11.75539,-7.58372,181.41894,190.56972,13.79648,"0"
334.02417,67.66085,6578.391,18.65422,0.75587,20.88782,43.89463,58.32708,227.54751,10.54472,299.32269,15343.323,57.90501,29.99713,161.16606,80421.57,35.43909,840.6408,15.4413,10.29314,-21.45617,19.11266,6705.489,311.74338,31.96342,-43.66044,10691.067,104.052,16.26882,-41.00905,432.58308,72.81639,37.42443,25808.829,5.56052,20.13717,32.23307,-247.089,110.0826,6.48174,11528.382,-2943.9471,9.43368,297.57009,0.10798,9.52159,-16.52295,127.19184,19.57371,13.36709,"0"
348.46518,76.95087,10233.39,20.75203,0.57404,7.43751,46.67036,56.6737,231.29352,8.68331,272.62452,12646.734,28.86953,18.86205,154.60554,57204.036,22.83044,2754.4386,18.36939,121.55454,37.42946,21.23958,5905.7445,254.33952,25.24455,6.26858,11194.905,117.40902,10.61117,43.85392,600.24273,81.06396,80.57199,28623.201,5.08139,22.03501,6.14196,-190.13088,64.61602,6.91573,11594.07,-254.4306,102.57954,217.3017,0,14.25685,17.70602,284.31657,111.13347,15.37789,"0"
348.46932,116.16909,2426.4816,13.21247,0,16.552,55.40003,54.84403,244.69953,8.61293,313.00194,13159.542,-24.99732,45.77143,152.766,52551.435,21.2776,954.3666,18.43839,65.90852,-149.89284,18.87053,5238.8043,214.41474,28.33313,-126.13959,8232.873,101.44518,16.22935,-28.92094,475.44519,89.34327,111.61164,25863.132,4.74052,17.35833,7.8453,-149.58786,90.57009,8.48314,8717.391,-2321.6154,46.95002,659.54409,0.2881,12.66329,-25.11303,179.86437,77.06403,17.89211,"0"
291.8217,61.40993,9217.986,19.55205,0.39038,15.98771,58.7664,59.93457,226.05297,8.96903,297.73362,15663.483,38.91345,7.37224,148.281,68802.453,43.03516,2213.9892,17.56719,81.41724,34.46322,21.95897,5509.6569,315.15198,29.85044,32.58152,8334.096,108.90546,10.74654,2.40658,420.01542,92.34477,64.27205,21128.766,6.27885,22.0515,14.74226,-221.45757,89.83938,4.4282,11223.885,-519.48996,-5.9155,242.53569,0.0976,9.74549,-1.71606,97.04919,-37.31479,17.73404,"0"
365.00586,207.36294,8079.486,21.89825,0,3.96905,50.78441,49.7717,248.17161,13.00905,293.3121,26859.285,-6.7579,11.37638,93.09273,28579.455,8.03698,2171.8647,17.0283,14.91918,-42.41078,15.60925,1526.0109,160.97148,28.37722,-70.91061,9153.333,144.00231,11.3977,-59.5441,823.3977,56.59918,109.57683,17135.805,0.60802,20.08404,-45.86264,-110.9865,99.69948,8.78494,11373.408,-4005.2154,29.14112,360.1248,0,17.4254,8.91915,365.85318,148.4535,16.47616,"0"
334.98189,73.59126,5378.0532,18.75875,0.40058,17.62515,59.47986,57.7501,223.08045,15.83819,291.97212,17282.982,64.73263,17.41001,130.26648,60834.402,33.12449,764.0991,16.12337,20.73347,45.98257,22.03191,5677.6236,373.62396,30.90041,14.80499,8752.374,114.99195,12.09287,-8.54793,493.75296,101.19609,40.98876,21942.138,5.19774,24.43773,1.86064,-260.86692,91.13175,5.16612,11634.78,-1461.0543,18.90055,255.39246,0,7.389,17.28064,160.02894,93.31353,17.38607,"0"
449.47497,188.37345,2944.3404,27.8021,0.19167,9.64565,53.84022,52.5386,246.22029,9.73797,305.33742,22747.299,48.21699,38.65056,114.40752,31118.793,10.00052,1469.5551,17.25,77.98863,-139.53318,14.18336,1271.9943,159.2244,32.18257,-104.42943,8455.881,109.84455,8.60865,-33.8249,714.1914,41.53255,184.52187,14426.382,0.93598,20.08349,-4.16152,-103.51035,111.69927,6.25499,12113.709,-4176.363,-11.00743,493.22166,0.19167,20.21176,-39.7549,259.23645,119.28306,13.8483,"0"
221.89227,139.37724,3257.8005,18.03363,0,11.04959,66.26712,62.43065,238.11969,12.88382,280.2228,7028.616,57.44071,8.68862,131.83485,37441.194,22.39354,968.2977,17.84112,54.73749,24.68965,21.92523,1657.8768,260.81172,33.01857,8.19803,906.246,86.40525,12.41586,-103.02114,368.37099,66.49951,76.25535,31949.829,7.30993,26.5552,125.6214,-208.53318,60.29103,3.8684,5916.4809,-2600.7894,206.08506,530.52858,0,9.00174,6.28455,51.64222,-10.77359,12.42952,"0"
237.19923,75.17274,9315.138,21.82643,0,9.55947,78.72003,59.21759,243.57552,14.28928,299.25921,19320.276,36.79984,9.81656,153.5526,70019.82,30.08745,811.2468,19.96701,63.40514,66.34191,19.71427,3764.8746,307.58061,30.92759,31.39141,8624.793,92.26404,13.27457,-32.30891,456.33012,46.22441,60.45263,20213.412,7.43744,22.5018,68.65962,-242.94348,82.23282,4.55161,10318.95,-2977.143,5.84893,317.74362,0.12637,9.06067,-4.62528,107.91945,25.45203,15.01481,"0"
400.85412,79.54251,5184.5772,22.49973,0,7.98261,56.21437,50.95112,229.25457,11.36189,274.04523,6818.0418,-9.43754,38.35096,139.94649,51780.222,15.11825,1868.244,14.86156,30.37649,-87.46164,17.10255,5092.5174,137.35554,27.92754,-113.06685,14121.816,127.62309,10.09442,-1.57526,756.8265,56.64465,118.8525,28225.692,2.92754,15.31759,-25.43706,-126.00849,87.40713,11.88994,13450.308,-2326.5765,3.71784,460.76682,0.11795,22.25064,-41.66958,440.91966,105.20913,14.54065,"0"
240.77343,48.54743,2960.583,16.57911,1.65949,25.72596,74.1612,60.54902,218.23596,12.8084,296.70276,15274.737,64.53087,24.23018,172.4517,95020.59,53.12048,257.82264,15.98357,65.5718,1.67084,23.93162,8213.346,273.26829,34.11167,-13.8857,2411.5983,101.67219,11.96915,2.72814,476.36013,91.04964,44.36907,21628.119,5.85689,22.56804,25.00091,-246.77712,90.22854,6.35404,10558.863,-1207.1757,43.31061,444.33378,0.17468,10.43922,9.63813,87.38436,-16.35576,16.29104,"0"
278.59302,124.09374,8600.298,19.76684,0,6.12806,71.42397,58.75861,242.75994,12.32664,301.668,14833.275,46.83403,10.54596,119.29893,35551.146,19.06718,1680.3501,20.60547,52.19622,14.50553,21.73969,1190.8779,304.70124,33.70816,7.35209,8239.704,101.86953,11.0803,-78.59307,429.3456,72.49899,92.55867,22476.129,7.40618,24.57014,92.67735,-179.99478,61.1794,2.67804,8065.065,-2206.1439,133.43358,278.02653,0,6.91049,9.90095,67.41928,1.4215,20.09197,"0"
344.9172,144.17136,9139.809,20.04574,0,8.49507,47.54659,59.57232,239.45277,11.85855,294.10974,11597.382,62.85866,24.4781,128.70984,38999.214,16.98228,3953.5344,20.77838,36.86773,-66.59031,16.85794,2720.3457,322.84479,22.90255,-24.62168,9458.52,95.73267,13.12946,-77.17236,435.01533,59.99129,127.28016,26789.526,5.66609,20.07886,53.03416,-140.65374,65.39972,4.09762,9487.638,-4282.9128,45.29995,340.70061,0,10.94782,-23.63705,96.81804,7.45849,16.14855,"0"
351.37698,176.78628,7632.297,18.79512,0.16667,8.71567,39.04061,54.51607,229.86729,10.20793,290.21745,21397.521,24.98297,33.63688,104.04372,32461.671,13.2411,1847.8959,14.83334,43.92588,-99.25305,19.50002,1733.1351,173.67852,32.28827,-94.16982,9595.278,106.29657,10.98266,-51.32144,564.95889,69.76728,86.49495,22961.751,2.38307,21.84126,13.79586,-152.84052,92.48622,6.35945,9698.985,-2850.9765,63.22712,340.84413,0,12.9424,-15.41432,247.02,122.04582,19.23837,"0"
258.87558,80.22975,3798.1809,13.79876,1.29214,11.69681,117.89685,59.21994,230.61111,15.97426,312.63831,14738.883,67.5875,24.37798,154.73181,56786.517,36.1184,502.04745,16.2809,112.20711,7.63713,20.41572,5941.2588,325.98981,33.62998,-28.5295,793.6587,89.39985,8.26937,2.08481,353.832,111.26388,61.91501,25137.873,9.51786,26.40037,98.76315,-231.53847,71.98494,5.58799,7919.268,-700.6881,67.55949,362.93517,0,8.3018,12.5994,103.15086,148.93374,19.88877,"1"
328.94301,116.14977,8938.605,19.07885,0.75136,6.93533,62.47929,55.77567,240.58851,10.73129,308.16711,15379.134,21.02389,34.43811,135.11787,51074.559,19.1239,1876.1721,17.15609,64.97261,-46.80801,18.1579,3876.8892,230.93955,28.48955,-65.7294,11558.121,115.04922,9.09027,-8.44056,511.03263,65.92301,140.93319,21130.077,2.23621,21.04755,0.67714,-138.93495,103.50897,5.73723,12738.78,-831.174,-4.37588,442.09542,0,12.18892,-40.86463,210.99717,205.34745,14.77076,"0"
315.74055,130.3686,5328.1248,19.60118,-0.16197,11.61746,96.16392,58.43023,218.82936,13.22047,285.1839,-44.23259,-36.13565,3.9569,186.02193,39808.722,17.51041,669.92031,16.03519,75.82824,36.23087,22.35214,3576.1734,273.32625,30.17411,20.11253,14620.479,103.04046,13.26442,30.0633,371.99142,108.87441,105.50169,34480.956,1.78277,14.02701,30.46716,-157.85337,108.18579,5.36981,9871.071,2633.0883,35.61428,173.75442,0.16197,10.76428,-0.36342,210.72531,122.4957,22.09111,"0"
400.26969,163.4541,7283.088,22.52091,0,6.46054,20.35555,53.95179,236.69139,11.06643,285.12939,11009.502,-45.8723,15.09803,107.09007,33090.813,12.29366,1385.9754,16.19561,53.62908,-30.44694,16.53302,2739.8382,185.11389,29.54476,-97.81371,10011.555,109.89423,9.87466,-40.05167,574.36221,65.73016,127.80663,26066.889,6.04379,23.42502,13.97381,-133.66197,75.39492,7.87614,9664.347,-1705.8249,77.7147,380.2176,0,15.69874,-14.69286,272.29125,262.60572,12.36356,"0"
293.34246,161.39859,15389.139,15.64078,0.45847,0,61.58029,61.47555,234.37023,13.54084,311.22381,-71.70825,11.22264,18.57673,184.65504,43393.893,19.20098,3010.6908,15.35878,21.88632,-15.60677,22.69438,3236.1759,233.5581,30.38539,-17.76219,5023.0827,92.11362,16.1736,-50.7308,354.61653,50.02079,92.29785,32841.723,4.31226,14.91497,105.19326,-158.08728,96.56895,7.09375,7223.334,-2609.1522,42.72659,400.36146,0.22924,14.34717,-0.23894,113.76513,309.57126,9.50316,"1"
272.94882,76.25466,1813.2924,18.13237,0.98976,20.59153,69.96669,63.26093,228.31824,11.63568,303.13563,5510.3124,58.70272,38.15645,206.83647,72185.73,33.90488,1278.5769,17.10862,62.39201,-106.48494,23.75408,6355.0656,176.36952,33.5389,39.10361,13003.602,86.18928,13.20729,-17.09758,350.60832,55.17068,118.81938,31188.621,9.11159,15.22071,45.03989,-149.63409,94.11876,5.91123,8442.84,-1765.02,2.76593,347.06379,0,16.87367,-38.85425,69.59202,79.50387,12.25619,"1"
356.44089,103.94574,5462.3712,17.15409,0.36637,8.98608,71.5875,57.07646,237.99342,11.19863,292.84083,7792.653,52.31822,12.16801,137.08092,48526.527,19.66238,819.6165,14.8991,58.58335,8.84145,17.2195,3400.2303,194.74491,31.84102,-43.89463,2137.8408,111.92835,7.95818,0.43134,506.44827,72.12294,39.8426,28142.064,3.79335,20.13323,7.80638,-232.22502,93.8745,5.52316,11874.21,1562.7051,-4.82491,290.5107,0,13.01292,-20.48141,275.50941,212.61315,12.85498,"0"
366.7074,128.98998,9583.41,18.55879,0.15299,12.09542,43.42784,56.42151,230.95818,9.38793,294.52305,24286.827,61.77135,31.57419,119.87784,38360.895,15.57896,1629.8283,15.45234,84.04959,-86.69298,18.51222,2791.464,186.75402,34.21489,-52.78748,11456.829,118.43367,10.13175,-16.71235,695.52,67.24768,148.5087,10522.5,3.70364,19.37334,-32.35334,-126.11682,99.04398,6.86978,11372.373,-1874.454,38.93249,332.13081,0,16.9364,-16.16725,279.72393,68.41371,16.49742,"0"
282.5067,81.38205,9408.909,16.44132,1.98919,8.71429,51.63877,59.69494,236.56581,12.05051,302.38215,18186.261,59.94706,17.47418,149.14695,60852.066,32.33161,256.58478,15.41619,42.79525,32.44911,23.12432,5901.8667,217.90821,33.90522,-38.155,1930.7925,100.99185,11.43723,-22.6536,475.91922,78.4116,25.37917,25638.537,8.20217,20.37266,11.72027,-333.75162,91.78104,6.41459,9504.888,-328.4676,41.43002,342.27795,0,11.65217,18.11457,120.6465,49.57139,15.44924,"0"
393.41799,74.89881,287.69757,15.81135,0.13477,9.37462,44.67626,56.69357,224.50737,8.37563,285.28671,408.14604,-52.64438,38.90579,143.58624,46378.281,18.78159,791.6715,15.36326,90.3003,-110.9451,19.54101,7464.765,140.68548,30.44163,-48.49361,16611.129,116.59137,5.57962,-1.98254,645.96351,78.57789,102.8031,27950.52,3.73716,20.89955,-8.71153,-126.99243,65.4269,11.41474,9534.834,-1074.6267,67.24788,257.14851,0,21.65427,-33.55822,263.75802,96.96984,17.36213,"0"
275.11611,134.42787,3473.0253,17.26684,0,7.93424,87.01245,59.27521,232.9647,18.5038,287.61891,8228.319,60.1079,6.22694,122.61783,38992.452,20.83841,1041.9069,18.27472,91.2111,94.43961,23.74007,3194.6034,316.61754,33.87941,68.15489,5700.297,96.6345,7.79597,-49.03761,382.0668,65.12227,59.8221,30433.14,10.54037,29.75998,22.9779,-197.45799,63.03019,3.98177,7640.715,-1086.9363,118.99878,411.62571,0,8.36363,13.85886,107.52339,178.58097,14.00176,"1"
357.56904,40.07072,5370.7254,18.20675,1.36713,15.63871,79.09608,60.35713,234.35022,13.95491,295.8789,7105.551,64.89098,36.6991,196.97706,101246.46,41.73741,1758.4029,14.79719,52.84337,-36.79494,26.53844,10063.581,289.95042,29.39869,15.58931,9705.885,149.25735,10.09373,35.29046,663.6765,103.77117,30.01183,26322.534,4.45266,24.73236,3.72021,-296.3895,85.974,6.92208,11721.306,-777.6369,13.91972,154.92018,0.48252,12.53985,-38.87681,144.54327,86.60949,14.40485,"0"
358.62741,87.91302,7738.43132,16.08096,1.14309,6.44362,78.04049,59.21463,240.82831,17.78604,289.29586,11360.79688,24.95234,6.72796,165.7958,65974.48129,25.92435,1663.66461,19.9559,71.48552,69.32959,25.10328,8582.4749,222.34706,33.29877,41.08681,3476.38744,111.98829,6.43966,-77.10517,610.40426,70.11241,51.0643,34496.44927,NA,25.06131,51.217,-121.6692,76.29638,7.4748,7678.78804,-1108.26785,166.73808,217.50073,0.30512,12.75124,49.68881,200.45432,98.6892,11.86988,"0"
258.56853,43.64105,5091.7032,15.3476,0.45635,11.42185,125.09493,59.9276,226.93065,15.31172,293.27346,7379.067,65.15353,14.4604,186.17856,98488.53,62.63123,645.2466,18.8016,103.02321,16.82558,23.63892,9382.758,313.13787,32.07161,22.14458,3404.7429,97.76679,10.74496,-7.45428,416.73999,104.91312,28.58656,25470.798,9.08992,24.8124,40.06223,-279.96681,80.83281,6.22964,8467.404,-860.3748,66.0913,281.1957,0,9.38517,18.36062,63.77877,35.36222,16.66667,"1"
307.326,132.37098,8556.069,20.29469,0.19114,4.21897,61.40772,60.35885,241.30749,11.74994,288.89748,5350.3704,4.2142,3.52703,147.89805,45552.627,21.76633,3983.8461,25.42105,-4.23508,92.19711,23.89194,1892.6079,325.91184,33.96249,84.28557,6911.316,93.6744,17.74563,-38.65891,365.6517,31.27052,73.03926,30376.767,3.23838,17.13187,4.92527,-202.18794,114.8367,2.89787,7445.031,-2012.6403,17.55008,263.17221,0,6.73434,31.09733,107.58135,100.54887,15.85454,"0"
293.17272,113.91762,13743.489,16.81496,0,0,69.37053,61.97297,230.05221,9.89757,295.16199,416.68272,22.8045,4.30125,161.56971,47824.59,23.74456,471.47424,18.25485,52.37652,71.59509,21.10193,5819.598,225.6231,32.29931,32.30228,2522.4951,99.98583,9.47322,-25.02168,370.3644,73.64646,118.85181,33153.672,6.03657,22.95285,42.83858,-136.02522,87.53064,7.38569,7406.46,-421.49823,86.51634,303.52203,0,12.13137,16.31388,104.40942,61.96938,14.4564,"1"
310.1688,92.58834,9243.309,17.22316,0.883,10.71598,45.85892,56.77686,231.00027,8.61624,312.37059,14876.4,58.32425,47.83798,136.46475,53084.667,27.00136,659.08041,16.39854,41.36723,-98.84871,20.56124,3614.4132,221.45343,29.66172,-43.49022,293.7675,99.39933,10.39375,-41.57112,401.58552,84.25935,72.07878,21349.566,6.47815,24.46064,-24.91887,-209.67996,75.78339,5.84363,10714.596,-3538.2372,23.26294,383.79594,0,11.41191,-22.69651,226.46421,161.30406,18.30639,"0"
